Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
12.526998043060303	0	-167.1343411121407	-9.153812275913413	62.41196400752939	-40.10803956062035	-324.2015292744607	20.0	0.0	1008	10017	-162.2009172922108	-9.426274113143757
23.39113211631775	1	-168.23908395722992	-9.003765992897495	63.225608361907135	-34.66204854767587	-340.7576833449447	20.0	0.0	1008	20034	-161.2766537497215	-9.089319168177562
32.92484903335571	2	-160.328874019415	-8.527968456065224	64.31350424610838	-33.51326037412976	-373.3885839544069	20.0	0.0	1008	30051	-152.47074696620552	-7.872628255316193
42.482332944869995	3	-158.43541334077855	-8.55453815738357	66.62832467886534	-25.545437447072835	-357.84124955619404	20.0	0.0	1008	40068	-166.7510187288378	-8.632702448803753
52.272841930389404	4	-164.6115710182499	-8.76493907186511	64.9184214403432	-27.784625237882395	-360.18264116782933	20.0	0.0	1008	50085	-162.48989182458348	-8.168193285502882
62.379600048065186	5	-163.32060602903516	-8.454556043001013	62.89154690852725	-25.54599654062063	-376.41747969321773	20.0	0.0	1008	60102	-146.08297084097256	-7.977350301733625
72.36076784133911	6	-156.9657630008821	-8.062646283685014	61.90572729466078	-36.477529425128715	-317.2569008818618	20.0	0.0	1008	70119	-169.81134824150527	-8.839260642347996
82.10334300994873	7	-161.37219362329944	-8.26044517685142	62.48061194260038	-26.66424757917191	-350.234052813723	20.0	0.0	1008	80136	-168.51381902306503	-8.251184128884924
91.71044397354126	8	-160.14782884291571	-8.091353586474362	62.82199312302145	-20.08861948820472	-359.3756970353936	20.0	0.0	1008	90153	-146.18744721674707	-7.08260616965903
101.28742599487305	9	-158.24033399662426	-7.987093894526943	63.18874154632414	-34.19349902933214	-372.1219787027974	20.0	0.0	1008	100170	-164.25556408459883	-8.040092952266539
110.73371005058289	10	-154.09836240363097	-7.787845772577382	60.271069798525005	-23.829900733199416	-348.14558791436104	20.0	0.0	1008	110187	-164.3334509007366	-8.793483677873414
120.21263194084167	11	-159.25154119716476	-7.849284658876705	58.83305585106021	-30.894760625861903	-374.0761008092167	20.0	0.0	1008	120204	-156.4146531381157	-8.19915222479504
129.75676202774048	12	-155.8673562482984	-7.815034301979803	63.07543738858745	-26.483235184572848	-333.7355321426486	20.0	0.0	1008	130221	-143.83275492769667	-7.183112336192953
139.23281502723694	13	-155.39176002915246	-7.647527207265579	59.630899979838745	-26.924236439589382	-320.6343595883012	20.0	0.0	1008	140238	-141.23703047201442	-7.489399603224648
148.75494003295898	14	-156.38309070335342	-7.872868188072288	60.603067724367534	-28.210404552363393	-319.24477211072997	20.0	0.0	1008	150255	-156.64264766281084	-8.024775593234407
158.32566905021667	15	-157.08862602490692	-7.7652317238224455	62.45890879982447	-22.94055986480315	-364.50387032040345	20.0	0.0	1008	160272	-149.80324944404833	-7.369600006855962
167.8481249809265	16	-153.22879452703188	-7.482901353478784	58.96078060361244	-30.24047855291285	-372.14062389484417	20.0	0.0	1008	170289	-174.40704522546082	-8.897855634442593
177.37487888336182	17	-152.73710274348875	-7.456048988216142	56.34211159908497	-23.35811437123979	-356.35807708843714	20.0	0.0	1008	180306	-148.27297205111142	-7.1763290157595945
186.92300009727478	18	-149.50780464759848	-7.4410838642204435	58.318543397072226	-22.622399391403505	-316.94611753850984	20.0	0.0	1008	190323	-146.49549813059164	-7.825256452221716
196.50014686584473	19	-151.92462844726757	-7.567044447313055	62.806383836015996	-23.888349827704893	-353.9543195503492	20.0	0.0	1008	200340	-152.0009047425639	-7.904101103105482
206.00149703025818	20	-147.04817303898395	-7.0168667027596285	57.691707297170524	-20.127128213152552	-319.9611767115747	20.0	0.0	1008	210357	-153.05611802527028	-8.225972667149152
215.52542996406555	21	-151.12419157575027	-7.493109849265514	60.25566988220468	-19.36610995590566	-326.1732293833104	20.0	0.0	1008	220374	-149.06507445785638	-7.567788620183431
224.9946129322052	22	-150.04463503113692	-7.3583704120437785	60.30009550344432	-17.867272617620152	-314.1273777096102	20.0	0.0	1008	230391	-142.68538903836756	-6.920593584530619
234.53286004066467	23	-150.37690176973982	-7.172418345177822	63.14635015192509	-23.868672786217978	-372.3245073450613	20.0	0.0	1008	240408	-155.91115812250226	-7.381417521464452
244.12629508972168	24	-152.35070067209776	-7.41693556529342	57.673363676236086	-24.80589653335523	-345.3691789741309	20.0	0.0	1008	250425	-151.56637851358516	-7.558564659608287
253.6368420124054	25	-145.17427312489025	-6.9995356083153215	60.48636050232042	-19.85631276474427	-305.1105219438735	20.0	0.0	1008	260442	-153.73693332208222	-7.795833576288068
263.13406586647034	26	-147.75726038605637	-7.166856240776924	57.72040163836034	-23.853149664649454	-294.3881128460789	20.0	0.0	1008	270459	-144.34607501262784	-6.914747262629322
272.69225692749023	27	-148.41114873172862	-7.135712952875239	60.47948703471733	-20.193023979022357	-400.3571811039717	20.0	0.0	1008	280476	-137.29440397077002	-6.477906062584746
282.31311416625977	28	-148.76885549923503	-7.263301829127111	61.679834534269645	-19.924718871445915	-302.1909633757504	20.0	0.0	1008	290493	-144.59053382608855	-7.3157058115975095
291.8706109523773	29	-146.63176786050582	-6.983166638094057	62.32032042121846	-20.06778936543637	-343.87057661874275	20.0	0.0	1008	300510	-129.30244422247236	-6.114951618344129
301.36408400535583	30	-148.9977048629875	-7.228348549199888	60.60199746837749	-17.571661185500474	-312.7114361684997	20.0	0.0	1008	310527	-143.0453600349987	-6.811374074423216
310.9496350288391	31	-147.24038429295348	-7.089869807384795	63.62040877570028	-19.746290142061778	-358.5321067935228	20.0	0.0	1008	320544	-137.00257006728123	-6.517085882578448
320.4221329689026	32	-145.27267989137505	-6.825360816650964	59.26629119275646	-22.655169009825187	-358.0081226764423	20.0	0.0	1008	330561	-159.66512885202602	-7.20551127887727
329.9554419517517	33	-143.86938392819772	-6.859510129452356	60.805988455371725	-20.989465579553336	-327.51267887942794	20.0	0.0	1008	340578	-157.85107089836728	-7.7183724656776915
339.48434710502625	34	-148.12051143777956	-6.917654677790121	57.830643676690514	-21.549592847943945	-332.1605198260674	20.0	0.0	1008	350595	-142.11384574095067	-6.636305287637886
349.0159080028534	35	-150.42036514070313	-6.995585527588223	57.23503533759902	-17.614349002854826	-333.2588247208328	20.0	0.0	1008	360612	-148.81853500003447	-6.957102533578788
358.55797505378723	36	-142.32939766806834	-6.509735113798676	55.80481694412378	-19.022540807992613	-328.5999713721107	20.0	0.0	1008	370629	-149.0672058526038	-7.439619038141955
368.03980684280396	37	-144.581809892227	-6.493017270717159	59.19261233145166	-14.24288541435758	-338.10708076478414	20.0	0.0	1008	380646	-147.82683022246047	-6.5102866629515175
377.5637049674988	38	-143.93210757419874	-6.606522512609904	59.48725186676394	-17.11120274864402	-370.84340556909393	20.0	0.0	1008	390663	-149.45225983692995	-6.607191612784341
387.05507707595825	39	-145.9462920638665	-6.701071913176124	61.05733077356802	-22.955215964825616	-386.7778942152479	20.0	0.0	1008	400680	-144.42284995262568	-6.73050815645409
396.54927802085876	40	-139.9964398082732	-6.251981499814892	57.867158290946676	-23.327683163602053	-314.37014298257867	20.0	0.0	1008	410697	-130.1865857106766	-5.8745604988829525
406.07913994789124	41	-144.33182957162325	-6.427023510994024	57.23382007155661	-21.83548692472558	-391.94955286084513	20.0	0.0	1008	420714	-142.34395387314754	-6.553422153911808
415.6560070514679	42	-143.39499846333524	-6.314428347875114	63.077110682692854	-21.202646574963644	-427.7062649682272	20.0	0.0	1008	430731	-149.28211852819723	-6.348238694259109
425.18566703796387	43	-145.7059891556046	-6.42116326883333	66.85139411901396	-15.61803259451017	-440.6277454606472	20.0	0.0	1008	440748	-158.04956740227973	-7.729503093221175
434.7409861087799	44	-143.00493617865143	-6.40911162684483	61.47784162439414	-21.337057220925153	-430.7758342298126	20.0	0.0	1008	450765	-146.48284931660893	-6.1407657359513195
444.2199411392212	45	-137.84087379458467	-5.995092820469171	63.03960130040067	-22.233142189225983	-414.70917962860807	20.0	0.0	1008	460782	-137.79433155801328	-6.562255268147806
453.7404499053955	46	-140.8463455349628	-6.1432123120920314	63.49819962202388	-16.80386171466886	-418.7655651357598	20.0	0.0	1008	470799	-147.1465157895103	-6.465454967208295
463.28300404548645	47	-140.69533991973736	-5.961503771611169	62.20860501575873	-22.78875513168884	-439.63991908494614	20.0	0.0	1008	480816	-157.5481211086043	-6.296543942796383
472.86074686050415	48	-141.60204479527934	-6.185002841390375	69.46937572874005	-18.806435558574083	-364.9040193293425	20.0	0.0	1008	490833	-138.22334140504248	-5.961611356452257
482.38371086120605	49	-141.72219476628572	-6.10341948087276	69.23437943180754	-27.08717585361742	-540.035159633239	20.0	0.0	1008	500850	-148.87545135297782	-6.30284667142816
491.9202229976654	50	-133.68828030247943	-5.692164665750304	59.92614596499488	-18.30360258468441	-363.6272029133428	20.0	0.0	1008	510867	-134.9048806636596	-6.08838047781402
501.4549880027771	51	-138.61679150516167	-5.769617131630315	68.60618143247389	-17.03349027993488	-534.195179364977	20.0	0.0	1008	520884	-129.43563240647617	-5.2029706049822995
510.9451539516449	52	-139.43807432273618	-6.069539620348809	65.65347099703465	-14.515865627215735	-521.2581761587392	20.0	0.0	1008	530901	-111.93802726317058	-5.070232117018635
