Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
5.655679941177368	0	-290.746247847797	-14.901129105361976	49.768903343806045	-150.14919333989673	-419.2712637515234	20.0	0.0	252	10080	-295.4160297641479	-15.784875134512385
10.734142780303955	1	-290.6266298641031	-14.994092160763485	47.315836992677404	-134.52747635388903	-427.03552068551846	20.0	0.0	252	20160	-273.94085023633346	-13.37689024390788
15.498238801956177	2	-287.60917531395904	-14.77891248540031	46.771197849598074	-145.43165148933946	-404.5414887567272	20.0	0.0	252	30240	-305.3501796760042	-16.02078758971218
22.06671380996704	3	-283.22078010501434	-14.336322645294931	48.60518860390083	-151.09210402532875	-436.8325422788475	20.0	0.0	252	40320	-292.96897488282224	-15.246623053076803
27.930510759353638	4	-284.23805036724576	-14.164080546579253	44.4775000566075	-133.33373368072282	-422.65987573469863	20.0	0.0	252	50400	-277.9200631932599	-13.809990404587536
33.195878744125366	5	-280.79224280739436	-13.955550889668379	48.84063049635472	-135.52623462201478	-445.6508875357528	20.0	0.0	252	60480	-273.72972793744276	-13.011952179737586
39.11269664764404	6	-270.4734682064781	-13.200472324685599	45.153152125646606	-134.68459494400085	-422.6565921935311	20.0	0.0	252	70560	-264.57747628514744	-13.311157419564195
44.714030742645264	7	-268.76779814462697	-12.887251042634443	45.04525768621637	-147.08351682642703	-429.6841609521621	20.0	0.0	252	80640	-259.4451932451128	-12.13357059178261
50.4728147983551	8	-261.19521355559647	-12.337063899132648	46.59837986151703	-131.8444862114234	-430.65734213003634	20.0	0.0	252	90720	-254.3836484957851	-11.856798292404841
56.532285928726196	9	-253.75361979834076	-11.644080508490163	42.844998195279224	-103.93464311984684	-374.37711435437507	20.0	0.0	252	100800	-242.30625834841848	-10.755139868047698
61.947794914245605	10	-242.48191039601775	-10.812747883928756	44.533991905840445	-122.50690310733464	-379.14725000132717	20.0	0.0	252	110880	-233.79893800228174	-9.663731367806218
67.18686485290527	11	-230.37882691410044	-9.695435075701916	44.12689384704083	-104.6933449867028	-375.6136961929866	20.0	0.0	252	120960	-230.29211164360603	-9.25183304615897
72.2786066532135	12	-225.87198709178296	-9.251384685958964	43.49831727189618	-105.9571175337684	-359.589353976755	20.0	0.0	252	131040	-211.37566831764764	-8.24644024927235
77.37202572822571	13	-216.65322797257625	-8.552540819717569	42.314445555689055	-106.63567008080412	-353.9165069863275	20.0	0.0	252	141120	-214.95589697500998	-8.326203837049986
82.45263981819153	14	-206.08613497679823	-7.986798660061902	41.4215413588543	-96.6061602817029	-410.3228557292687	20.0	0.0	252	151200	-188.72061576978555	-6.38490691971572
87.47152471542358	15	-198.45218051383705	-7.451721090763061	42.120299981008046	-111.36454502926098	-329.3481877499722	20.0	0.0	252	161280	-200.00861731001942	-7.197724464160378
92.81181073188782	16	-192.1668124789396	-6.914113971723139	38.81672945244871	-102.2126379079282	-321.6848982790301	20.0	0.0	252	171360	-185.214018077713	-6.8600197975847825
98.1017758846283	17	-179.55958699214028	-6.15422261877536	38.505831627311004	-98.13616788179222	-298.8858058611464	20.0	0.0	252	181440	-172.1676079960473	-5.585485567632825
103.23080706596375	18	-169.26650060080047	-5.588136931056907	36.82587695431751	-93.51237178962882	-306.8054177065163	20.0	0.0	252	191520	-164.35792053598485	-5.45933317491934
108.15644073486328	19	-162.72098090235642	-5.193018160189406	36.78569311812253	-88.77519052323828	-286.27495495432527	20.0	0.0	252	201600	-143.7976754942246	-4.729441000725181
113.03101992607117	20	-152.86678428191777	-4.742062649726086	35.37203144757824	-74.06476333257588	-288.49836177048417	20.0	0.0	252	211680	-140.0069111712294	-4.264494852232906
117.92896366119385	21	-146.12651195716555	-4.4748313411449745	35.41249734978705	-74.3575071721224	-274.89850161321056	20.0	0.0	252	221760	-132.84608755224562	-3.838363264972841
122.79815697669983	22	-138.08571125460355	-4.105825002446556	32.48766920151421	-76.0348721081092	-268.13530375445623	20.0	0.0	252	231840	-135.32353433423097	-3.7999209233420426
127.64350485801697	23	-133.11176221184712	-3.871543489427668	31.290075333459257	-79.16661574091914	-276.15178047207587	20.0	0.0	252	241920	-122.84133873239041	-3.6851821019494273
132.5103418827057	24	-128.31114488721053	-3.6293119334144497	31.299000634694988	-68.78905783861605	-253.22750077312185	20.0	0.0	252	252000	-121.50281808019695	-2.979995762871121
137.3867609500885	25	-121.54656074851775	-3.414859237264033	29.191367741896897	-68.73729126119657	-285.6414810291484	20.0	0.0	252	262080	-110.50666423689108	-2.8099552894597437
142.2816777229309	26	-114.45404169842631	-2.9551300196285886	26.00824032937675	-70.83021232848849	-234.83905494196236	20.0	0.0	252	272160	-108.60427213469852	-3.1547160618980405
147.13580894470215	27	-112.53245759292288	-2.887721184092134	29.307787347575964	-63.662843526513726	-311.44259559403736	20.0	0.0	252	282240	-101.85775991371126	-2.635155044044763
