Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
149.72626423835754	0	-159.7788774938688	-8.57412241851158	65.62373553665554	-27.983271259358336	-347.35850999579304	20.0	0.0	1020	10020	-158.4190089222807	-8.326972358824692
297.1904721260071	1	-171.51840203884063	-9.217490373027973	63.35576777010062	-37.932661563975074	-367.07210747005763	20.0	0.0	1020	20040	-150.52000447210645	-7.7460381272776635
444.2536189556122	2	-165.66069727804435	-8.656218767054192	64.18193288883307	-28.061867907154717	-373.3733288768557	20.0	0.0	1020	30060	-161.91989205399364	-7.604461996453165
594.2767539024353	3	-161.69869519962654	-8.541614393025423	65.58844400245141	-39.49417994221522	-346.8391405284118	20.0	0.0	1020	40080	-139.50011885605787	-7.363236007136155
741.3804559707642	4	-158.42562033638072	-8.137154967520942	66.50562660471606	-33.81761987212196	-373.05812225679193	20.0	0.0	1020	50100	-163.9897141111092	-8.534838959211932
888.057541847229	5	-162.81546915716382	-8.29804942336019	61.46376790999508	-41.28210008802864	-367.56652903184784	20.0	0.0	1020	60120	-155.65045410548703	-7.590558975000685
1034.62766122818	6	-162.73290162552962	-8.216045966621401	63.98890648915024	-24.2041387321554	-337.2780989562475	20.0	0.0	1020	70140	-162.63994942182896	-8.048485603873575
1181.294960975647	7	-153.2815383942852	-7.55703090486148	59.95805938726503	-32.253152012017374	-324.1778898457133	20.0	0.0	1020	80160	-154.48411344613518	-7.551864256202213
1717.313523054123	8	-155.4187314612021	-7.754562168599015	59.29670698238824	-40.48002357923616	-348.2224582542838	20.0	0.0	1020	90180	-161.4535331433171	-7.802052398923096
1861.9887170791626	9	-152.16141735449418	-7.381766493460996	62.616377818949736	-24.57659962873325	-403.26774534582023	20.0	0.0	1020	100200	-178.0324168547253	-9.418129253915412
2008.9311850070953	10	-145.49386380023927	-6.996317327679804	64.73564827171269	-28.577216368516638	-330.76694452763763	20.0	0.0	1020	110220	-144.0680971119862	-7.261507524515454
2164.3428370952606	11	-164.97395328083974	-7.922537796315637	70.33910132362891	-21.619905114095	-348.6687528746622	20.0	0.0	1020	120240	-135.59350906311917	-6.4232234450176735
2319.7358059883118	12	-149.76368181148916	-7.025872552036152	65.48905479719332	-28.388666314311713	-315.70898889676386	20.0	0.0	1020	130260	-141.60874893095527	-6.622832801341014
2463.073874950409	13	-148.28443940805911	-7.064562032394541	67.41407473351508	-35.8638631073601	-399.31952162786666	20.0	0.0	1020	140280	-152.09021659678555	-6.809778478166955
2606.6220219135284	14	-148.50781033914768	-6.808159965252798	64.24061348107082	-32.90346097253678	-352.0401922686269	20.0	0.0	1020	150300	-158.32870689816215	-7.150033021366553
2751.804698944092	15	-153.0766080708659	-6.816294499969771	58.97525327854392	-26.93245311080634	-335.63199295654465	20.0	0.0	1020	160320	-135.46005408110034	-6.099932667717922
2903.1695601940155	16	-136.53107482018413	-6.23804994248766	56.64782097112255	-26.977433192900083	-325.23756796477363	20.0	0.0	1020	170340	-163.14344893311434	-7.197975378563748
3054.1905510425568	17	-152.56968823224335	-6.67925187323061	66.33302582620979	-27.690701755796916	-346.3262992948665	20.0	0.0	1020	180360	-133.0539808019609	-5.853654859684502
3220.871922969818	18	-140.39397772148655	-6.159264126830517	61.48969503942516	-22.168717883282547	-304.43997255337973	20.0	0.0	1020	190380	-121.26597998203127	-5.440352583078911
