Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
6.201174020767212	0	-164.9489347001329	-8.908786798295756	67.26357609352158	-31.994820346522328	-383.41998819736534	20.0	0.0	1008	10017	-162.37922558325616	-9.210314431446855
11.48595404624939	1	-170.87859272326332	-9.463266487711453	65.16775341146986	-26.469667914233803	-348.12381939685	20.0	0.0	1008	20034	-176.69877833009423	-9.671946980664812
16.50364112854004	2	-170.15575143582893	-9.096987731447683	64.94320637499419	-30.47346911975179	-342.3314387988223	20.0	0.0	1008	30051	-181.77762268979518	-9.386653825096685
21.459913969039917	3	-167.62802945476724	-9.048958971362355	66.16449957161893	-26.674497300615986	-351.00127893024217	20.0	0.0	1008	40068	-159.3300506012614	-8.99645739935193
27.185415983200073	4	-166.7334351082174	-8.821268642692864	65.92722443885434	-24.124167980492924	-362.1181959387685	20.0	0.0	1008	50085	-164.7926051416597	-8.876354012410447
32.13778305053711	5	-166.73766246544326	-8.768050273241801	69.25673353736013	-28.558544739888813	-425.1543390470493	20.0	0.0	1008	60102	-163.94984437004737	-7.875808723185042
36.79196214675903	6	-166.47392690971697	-8.809629483655893	66.76229983331302	-32.4397468281337	-385.57025608753776	20.0	0.0	1008	70119	-197.94940180665017	-10.898180782604085
41.40640902519226	7	-167.2905085840299	-9.099343578388652	73.0468188965916	-25.708600526276353	-354.6164082586596	20.0	0.0	1008	80136	-156.5360078186266	-7.6099670189551345
46.06060481071472	8	-163.5562183071273	-8.45053610658333	69.3539235744296	-22.23897931702922	-349.79247031428633	20.0	0.0	1008	90153	-181.91262245802127	-9.469417901951493
50.51255393028259	9	-160.9830677318588	-8.382483720050546	74.55312315685188	-26.186694017197805	-410.05190245004434	20.0	0.0	1008	100170	-141.57085822943864	-7.321016879356141
55.007981061935425	10	-167.10559838001708	-8.512790683779109	70.53779739979426	-22.033583862994025	-415.675694136961	20.0	0.0	1008	110187	-153.2506289184676	-7.648634499300705
60.391493797302246	11	-161.19779337455793	-8.412500381479166	71.69428426681728	-21.892636094465633	-392.8728578456647	20.0	0.0	1008	120204	-148.69015606977396	-7.131953467461048
65.18194103240967	12	-161.85159797456987	-8.072761271565955	71.35521872149118	-20.588274777488913	-404.45323364004264	20.0	0.0	1008	130221	-160.7992832859674	-8.23652430173669
70.1737699508667	13	-164.3842993578366	-8.179155117862638	77.22033903208202	-22.555327730656764	-401.0174145374132	20.0	0.0	1008	140238	-159.07242463304775	-8.149901625209965
75.2030987739563	14	-154.6280678421803	-7.577285831150018	68.70801390376491	-14.914945275007707	-392.5914160005738	20.0	0.0	1008	150255	-157.3710247083195	-7.81270719391038
79.91014504432678	15	-160.74714346260367	-8.108974119939715	76.68956763455891	-20.248803279102596	-449.4834186815686	19.9874213836478	0.27443300917322555	1008	160272	-160.95304027284803	-8.220485486038628
84.5783360004425	16	-159.62794583592898	-7.9198969539929465	71.46174734048928	-23.939392204118022	-441.14066658133817	20.0	0.0	1008	170289	-165.52871356174117	-8.239127371691946
89.20442605018616	17	-158.78681485704405	-7.8036209789751965	72.34100534447651	-19.584946151974865	-374.9166012831514	20.0	0.0	1008	180306	-176.11988282125367	-9.16012292742668
94.01052379608154	18	-161.4228792937558	-7.906677000218052	74.63289457060839	-18.080114607636194	-427.6827587419777	20.0	0.0	1008	190323	-171.49299479371953	-8.492346865073513
98.70815587043762	19	-158.16797185405434	-7.725789183434765	71.6571780316028	-21.017642932760975	-429.11947323593813	20.0	0.0	1008	200340	-142.79434151744388	-6.6763079482062935
103.5276951789856	20	-162.8145483894195	-7.902457201116772	70.58339143518856	-14.16797522649858	-402.74305951139286	20.0	0.0	1008	210357	-142.90344170698347	-6.738200471166404
108.12842392921448	21	-158.36344778809598	-7.887098787834265	75.37649223949528	-21.10435621869097	-631.1032962741098	19.9853249475891	0.3201718440354298	1008	220374	-190.01138655620926	-9.386490703899677
112.76691508293152	22	-155.63692961114634	-7.680293586365941	72.97450108146799	-11.818773539576846	-408.3276235872055	20.0	0.0	1008	230391	-170.78639254309527	-8.64881821558992
117.31108403205872	23	-159.32740566681193	-7.876970760297396	78.05831822829916	-14.95061960730181	-426.84107063641176	20.0	0.0	1008	240408	-165.84725462142458	-8.126100558801651
122.02528595924377	24	-154.7596828900889	-7.657556165965684	81.57524390328817	-15.821971225904987	-577.1187170887014	20.0	0.0	1008	250425	-155.30357946387446	-7.378903585990453
126.52741980552673	25	-161.4500117204126	-7.9395206597516035	80.18845270865295	-18.361110771319403	-442.25802047375544	20.0	0.0	1008	260442	-145.89895589574698	-7.500342788208862
131.1906750202179	26	-156.096244726737	-7.431286833563544	80.74420168662218	-20.179460650180257	-523.0672321354624	20.0	0.0	1008	270459	-161.9996724563685	-7.5934206508110025
135.78784584999084	27	-158.09190935732025	-7.413534058222971	76.90952506989677	-13.454575872458419	-571.6307307063086	20.0	0.0	1008	280476	-156.27864734029578	-7.901967419144316
