Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
5.599915027618408	0	-168.1863038757072	-9.03321869597388	69.3962357935277	-36.991079051550265	-363.2671103813241	20.0	0.0	1035	10035	-171.46794222096193	-9.22583595140598
10.547868013381958	1	-164.885986956419	-9.069916428157734	66.57447153977236	-26.710410695240817	-359.67205354807203	20.0	0.0	1035	20070	-155.69165295749795	-8.062569545049795
15.185497045516968	2	-165.6863277933808	-8.93811909900274	64.42638641717802	-32.718790241403156	-387.2201311344315	20.0	0.0	1035	30105	-152.16870436681475	-8.241503299266668
19.62670397758484	3	-166.4943860055635	-8.850365838024914	69.51538798586472	-27.84954719328171	-375.4186509436395	20.0	0.0	1035	40140	-175.34136178213694	-9.338033961552885
24.216840028762817	4	-160.93721299667612	-8.268638162867529	64.64262426578938	-26.65972794669595	-353.26712518695155	20.0	0.0	1035	50175	-165.55348603971564	-8.707172697021932
28.77943706512451	5	-165.33992304466383	-8.807928419679186	64.73633600222865	-34.91722862432203	-362.82306449065686	20.0	0.0	1035	60210	-162.26066887568572	-8.095027050473247
33.52195191383362	6	-165.46784941092366	-8.677082393889531	67.42609676211684	-33.04504746297428	-335.4040535104471	20.0	0.0	1035	70245	-161.869157259411	-8.421928099094904
38.264638900756836	7	-160.82808962395097	-8.218811165332378	65.7377479238677	-24.340750603132385	-379.18747048139073	20.0	0.0	1035	80280	-155.46536072028783	-8.546234284743521
43.00347280502319	8	-162.80298319618413	-8.343596390101037	66.34893769906378	-30.726689657553905	-346.07822064407276	20.0	0.0	1035	90315	-173.1798412667419	-9.006130170284958
47.73578381538391	9	-162.92013206422897	-8.46869846294421	70.38351066751198	-25.622761380765287	-348.4436179725019	20.0	0.0	1035	100350	-147.70180544160604	-7.064382332825441
52.44581604003906	10	-163.332361951792	-8.25357387121816	65.5172765631889	-27.584098310341894	-370.74319752126024	20.0	0.0	1035	110385	-164.54159078000836	-8.124940116042001
